"MTU (CET/CEST)","Generation - Wind Offshore [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore [MW] Intraday / BZN|ES","Generation - Wind Offshore [MW] Current / BZN|ES","Generation - Wind Onshore [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore [MW] Intraday / BZN|ES","Generation - Wind Onshore [MW] Current / BZN|ES"
"13.01.2020 02:00 - 13.01.2020 03:00","n/e","n/e","n/e","2433","2391","2391"
"13.01.2020 03:00 - 13.01.2020 04:00","n/e","n/e","n/e","2821","2743","2743"
"13.01.2020 04:00 - 13.01.2020 05:00","n/e","n/e","n/e","3129","3029","3029"
"13.01.2020 05:00 - 13.01.2020 06:00","n/e","n/e","n/e","3424","3145","3145"
"13.01.2020 06:00 - 13.01.2020 07:00","n/e","n/e","n/e","3763","3549","3549"
"13.01.2020 07:00 - 13.01.2020 08:00","n/e","n/e","n/e","4083","4026","4026"
"13.01.2020 08:00 - 13.01.2020 09:00","n/e","n/e","n/e","4404","4422","4526"
"13.01.2020 09:00 - 13.01.2020 10:00","n/e","n/e","n/e","4736","4782","4798"
"13.01.2020 10:00 - 13.01.2020 11:00","n/e","n/e","n/e","4776","4916","4847"
"13.01.2020 11:00 - 13.01.2020 12:00","n/e","n/e","n/e","4627","4847","5134"
"13.01.2020 12:00 - 13.01.2020 13:00","n/e","n/e","n/e","4785","4858","5127"
"13.01.2020 13:00 - 13.01.2020 14:00","n/e","n/e","n/e","5097","5052","5366"
"13.01.2020 14:00 - 13.01.2020 15:00","n/e","n/e","n/e","5380","5336","5946"
"13.01.2020 15:00 - 13.01.2020 16:00","n/e","n/e","n/e","5687","5553","6365"
"13.01.2020 16:00 - 13.01.2020 17:00","n/e","n/e","n/e","6125","6085","6691"
"13.01.2020 17:00 - 13.01.2020 18:00","n/e","n/e","n/e","6633","6597","6858"
"13.01.2020 18:00 - 13.01.2020 19:00","n/e","n/e","n/e","7226","7260","7140"
"13.01.2020 19:00 - 13.01.2020 20:00","n/e","n/e","n/e","7588","7617","7499"
"13.01.2020 20:00 - 13.01.2020 21:00","n/e","n/e","n/e","7956","7881","7656"
"13.01.2020 21:00 - 13.01.2020 22:00","n/e","n/e","n/e","8167","8095","7564"
"13.01.2020 22:00 - 13.01.2020 23:00","n/e","n/e","n/e","8463","8346","7717"
"13.01.2020 23:00 - 14.01.2020 00:00","n/e","n/e","n/e","8640","8532","8083"
"14.01.2020 00:00 - 14.01.2020 01:00","n/e","n/e","n/e","8839","8648","8648"
"14.01.2020 01:00 - 14.01.2020 02:00","n/e","n/e","n/e","8866","9118","9118"
"14.01.2020 02:00 - 14.01.2020 03:00","n/e","n/e","n/e","8890","9347","9347"
"14.01.2020 03:00 - 14.01.2020 04:00","n/e","n/e","n/e","8934","9238","9238"
"14.01.2020 04:00 - 14.01.2020 05:00","n/e","n/e","n/e","8603","8910","8910"
"14.01.2020 05:00 - 14.01.2020 06:00","n/e","n/e","n/e","8306","8468","8468"
"14.01.2020 06:00 - 14.01.2020 07:00","n/e","n/e","n/e","8020","8076","8076"
"14.01.2020 07:00 - 14.01.2020 08:00","n/e","n/e","n/e","7928","7739","7739"
"14.01.2020 08:00 - 14.01.2020 09:00","n/e","n/e","n/e","7836","7551","7371"
"14.01.2020 09:00 - 14.01.2020 10:00","n/e","n/e","n/e","7753","7397","7156"
"14.01.2020 10:00 - 14.01.2020 11:00","n/e","n/e","n/e","7735","7277","6883"
"14.01.2020 11:00 - 14.01.2020 12:00","n/e","n/e","n/e","7732","7223","6318"
"14.01.2020 12:00 - 14.01.2020 13:00","n/e","n/e","n/e","7762","7315","6131"
"14.01.2020 13:00 - 14.01.2020 14:00","n/e","n/e","n/e","7983","7502","6289"
"14.01.2020 14:00 - 14.01.2020 15:00","n/e","n/e","n/e","8200","7637","6400"
"14.01.2020 15:00 - 14.01.2020 16:00","n/e","n/e","n/e","8391","7744","6847"
"14.01.2020 16:00 - 14.01.2020 17:00","n/e","n/e","n/e","8438","8092","6970"
"14.01.2020 17:00 - 14.01.2020 18:00","n/e","n/e","n/e","8505","8335","7231"
"14.01.2020 18:00 - 14.01.2020 19:00","n/e","n/e","n/e","8593","8582","7552"
"14.01.2020 19:00 - 14.01.2020 20:00","n/e","n/e","n/e","9025","8807","7964"
"14.01.2020 20:00 - 14.01.2020 21:00","n/e","n/e","n/e","9451","9024","8556"
"14.01.2020 21:00 - 14.01.2020 22:00","n/e","n/e","n/e","9880","9333","9180"
"14.01.2020 22:00 - 14.01.2020 23:00","n/e","n/e","n/e","9998","9554","9272"
"14.01.2020 23:00 - 15.01.2020 00:00","n/e","n/e","n/e","10126","9885","9428"
"15.01.2020 00:00 - 15.01.2020 01:00","n/e","n/e","n/e","9850","9568","9568"
"15.01.2020 01:00 - 15.01.2020 02:00","n/e","n/e","n/e","10111","9789","9789"
"15.01.2020 02:00 - 15.01.2020 03:00","n/e","n/e","n/e","10244","10155","10155"
"15.01.2020 03:00 - 15.01.2020 04:00","n/e","n/e","n/e","10185","10498","10498"
"15.01.2020 04:00 - 15.01.2020 05:00","n/e","n/e","n/e","9934","10632","10632"
"15.01.2020 05:00 - 15.01.2020 06:00","n/e","n/e","n/e","9447","10240","10240"
"15.01.2020 06:00 - 15.01.2020 07:00","n/e","n/e","n/e","8902","10377","10377"
"15.01.2020 07:00 - 15.01.2020 08:00","n/e","n/e","n/e","8306","10037","10037"
"15.01.2020 08:00 - 15.01.2020 09:00","n/e","n/e","n/e","7658","9288","9103"
"15.01.2020 09:00 - 15.01.2020 10:00","n/e","n/e","n/e","6999","8335","8356"
"15.01.2020 10:00 - 15.01.2020 11:00","n/e","n/e","n/e","6431","7373","7151"
"15.01.2020 11:00 - 15.01.2020 12:00","n/e","n/e","n/e","5943","6854","6495"
"15.01.2020 12:00 - 15.01.2020 13:00","n/e","n/e","n/e","5544","6425","6286"
"15.01.2020 13:00 - 15.01.2020 14:00","n/e","n/e","n/e","5413","6189","6890"
"15.01.2020 14:00 - 15.01.2020 15:00","n/e","n/e","n/e","5278","6031","7434"
"15.01.2020 15:00 - 15.01.2020 16:00","n/e","n/e","n/e","5065","5774","7128"
"15.01.2020 16:00 - 15.01.2020 17:00","n/e","n/e","n/e","4742","5459","6511"
"15.01.2020 17:00 - 15.01.2020 18:00","n/e","n/e","n/e","4487","5119","5461"
"15.01.2020 18:00 - 15.01.2020 19:00","n/e","n/e","n/e","4506","4837","5073"
"15.01.2020 19:00 - 15.01.2020 20:00","n/e","n/e","n/e","4895","5339","5331"
"15.01.2020 20:00 - 15.01.2020 21:00","n/e","n/e","n/e","5399","5865","5868"
"15.01.2020 21:00 - 15.01.2020 22:00","n/e","n/e","n/e","5915","6375","6306"
"15.01.2020 22:00 - 15.01.2020 23:00","n/e","n/e","n/e","6395","6656","7045"
"15.01.2020 23:00 - 16.01.2020 00:00","n/e","n/e","n/e","6837","6920","7285"
"16.01.2020 00:00 - 16.01.2020 01:00","n/e","n/e","n/e","7276","7619","7619"
"16.01.2020 01:00 - 16.01.2020 02:00","n/e","n/e","n/e","7423","7584","7584"
"16.01.2020 02:00 - 16.01.2020 03:00","n/e","n/e","n/e","7484","7592","7592"
"16.01.2020 03:00 - 16.01.2020 04:00","n/e","n/e","n/e","7462","7523","7523"
"16.01.2020 04:00 - 16.01.2020 05:00","n/e","n/e","n/e","7452","7429","7429"
"16.01.2020 05:00 - 16.01.2020 06:00","n/e","n/e","n/e","7495","7435","7435"
"16.01.2020 06:00 - 16.01.2020 07:00","n/e","n/e","n/e","7521","7372","7372"
"16.01.2020 07:00 - 16.01.2020 08:00","n/e","n/e","n/e","7664","7642","7642"
"16.01.2020 08:00 - 16.01.2020 09:00","n/e","n/e","n/e","7794","7643","7629"
"16.01.2020 09:00 - 16.01.2020 10:00","n/e","n/e","n/e","7953","7695","7672"
"16.01.2020 10:00 - 16.01.2020 11:00","n/e","n/e","n/e","8012","7726","7640"
"16.01.2020 11:00 - 16.01.2020 12:00","n/e","n/e","n/e","8078","7834","7737"
"16.01.2020 12:00 - 16.01.2020 13:00","n/e","n/e","n/e","8184","8047","8198"
"16.01.2020 13:00 - 16.01.2020 14:00","n/e","n/e","n/e","8347","8291","8705"
"16.01.2020 14:00 - 16.01.2020 15:00","n/e","n/e","n/e","8505","8496","9146"
"16.01.2020 15:00 - 16.01.2020 16:00","n/e","n/e","n/e","8629","8654","9281"
"16.01.2020 16:00 - 16.01.2020 17:00","n/e","n/e","n/e","8767","8866","9347"
"16.01.2020 17:00 - 16.01.2020 18:00","n/e","n/e","n/e","8829","8904","9187"
"16.01.2020 18:00 - 16.01.2020 19:00","n/e","n/e","n/e","8953","9178","9121"
"16.01.2020 19:00 - 16.01.2020 20:00","n/e","n/e","n/e","9323","9555","9392"
"16.01.2020 20:00 - 16.01.2020 21:00","n/e","n/e","n/e","9653","9792","9836"
"16.01.2020 21:00 - 16.01.2020 22:00","n/e","n/e","n/e","10069","10205","10571"
"16.01.2020 22:00 - 16.01.2020 23:00","n/e","n/e","n/e","10338","10467","10879"
"16.01.2020 23:00 - 17.01.2020 00:00","n/e","n/e","n/e","10483","10381","11104"
"17.01.2020 00:00 - 17.01.2020 01:00","n/e","n/e","n/e","10478","10929","10929"
"17.01.2020 01:00 - 17.01.2020 02:00","n/e","n/e","n/e","10274","10895","10895"
"17.01.2020 02:00 - 17.01.2020 03:00","n/e","n/e","n/e","10042","11037","11037"
"17.01.2020 03:00 - 17.01.2020 04:00","n/e","n/e","n/e","9841","10766","10766"
"17.01.2020 04:00 - 17.01.2020 05:00","n/e","n/e","n/e","9725","13013","10546"
"17.01.2020 05:00 - 17.01.2020 06:00","n/e","n/e","n/e","9630","16251","10475"
"17.01.2020 06:00 - 17.01.2020 07:00","n/e","n/e","n/e","9586","18574","10471"
"17.01.2020 07:00 - 17.01.2020 08:00","n/e","n/e","n/e","9333","10005","10005"
"17.01.2020 08:00 - 17.01.2020 09:00","n/e","n/e","n/e","9056","9651","9478"
"17.01.2020 09:00 - 17.01.2020 10:00","n/e","n/e","n/e","8808","9377","9137"
"17.01.2020 10:00 - 17.01.2020 11:00","n/e","n/e","n/e","9001","9262","8709"
"17.01.2020 11:00 - 17.01.2020 12:00","n/e","n/e","n/e","9285","9387","8916"
"17.01.2020 12:00 - 17.01.2020 13:00","n/e","n/e","n/e","9626","9621","9700"
"17.01.2020 13:00 - 17.01.2020 14:00","n/e","n/e","n/e","9226","9304","10068"
"17.01.2020 14:00 - 17.01.2020 15:00","n/e","n/e","n/e","8687","8737","10201"
"17.01.2020 15:00 - 17.01.2020 16:00","n/e","n/e","n/e","8238","8054","9235"
"17.01.2020 16:00 - 17.01.2020 17:00","n/e","n/e","n/e","7197","6877","8070"
"17.01.2020 17:00 - 17.01.2020 18:00","n/e","n/e","n/e","6207","5579","6426"
"17.01.2020 18:00 - 17.01.2020 19:00","n/e","n/e","n/e","5301","4657","5347"
"17.01.2020 19:00 - 17.01.2020 20:00","n/e","n/e","n/e","4872","4211","5293"
"17.01.2020 20:00 - 17.01.2020 21:00","n/e","n/e","n/e","4486","3861","4888"
"17.01.2020 21:00 - 17.01.2020 22:00","n/e","n/e","n/e","4140","3613","4557"
"17.01.2020 22:00 - 17.01.2020 23:00","n/e","n/e","n/e","3721","3370","4387"
"17.01.2020 23:00 - 18.01.2020 00:00","n/e","n/e","n/e","3385","3128","4042"
"18.01.2020 00:00 - 18.01.2020 01:00","n/e","n/e","n/e","2844","3772","3772"
"18.01.2020 01:00 - 18.01.2020 02:00","n/e","n/e","n/e","2946","3480","3480"
"18.01.2020 02:00 - 18.01.2020 03:00","n/e","n/e","n/e","3135","3160","3160"
"18.01.2020 03:00 - 18.01.2020 04:00","n/e","n/e","n/e","3384","3499","3499"
"18.01.2020 04:00 - 18.01.2020 05:00","n/e","n/e","n/e","3694","4161","4161"
"18.01.2020 05:00 - 18.01.2020 06:00","n/e","n/e","n/e","4111","4552","4552"
"18.01.2020 06:00 - 18.01.2020 07:00","n/e","n/e","n/e","4440","4568","4568"
"18.01.2020 07:00 - 18.01.2020 08:00","n/e","n/e","n/e","4918","5328","5328"
"18.01.2020 08:00 - 18.01.2020 09:00","n/e","n/e","n/e","5517","5778","6290"
"18.01.2020 09:00 - 18.01.2020 10:00","n/e","n/e","n/e","6134","6318","6909"
"18.01.2020 10:00 - 18.01.2020 11:00","n/e","n/e","n/e","6696","6944","7658"
"18.01.2020 11:00 - 18.01.2020 12:00","n/e","n/e","n/e","7338","7783","8466"
"18.01.2020 12:00 - 18.01.2020 13:00","n/e","n/e","n/e","8158","8848","9748"
"18.01.2020 13:00 - 18.01.2020 14:00","n/e","n/e","n/e","8791","9322","10370"
"18.01.2020 14:00 - 18.01.2020 15:00","n/e","n/e","n/e","9250","9595","11256"
"18.01.2020 15:00 - 18.01.2020 16:00","n/e","n/e","n/e","9694","9860","11956"
"18.01.2020 16:00 - 18.01.2020 17:00","n/e","n/e","n/e","9787","10004","11760"
"18.01.2020 17:00 - 18.01.2020 18:00","n/e","n/e","n/e","9809","9954","11599"
"18.01.2020 18:00 - 18.01.2020 19:00","n/e","n/e","n/e","9893","10028","11633"
"18.01.2020 19:00 - 18.01.2020 20:00","n/e","n/e","n/e","9846","9714","10545"
"18.01.2020 20:00 - 18.01.2020 21:00","n/e","n/e","n/e","9670","9121","9550"
"18.01.2020 21:00 - 18.01.2020 22:00","n/e","n/e","n/e","9593","8711","9354"
"18.01.2020 22:00 - 18.01.2020 23:00","n/e","n/e","n/e","9554","8428","9069"
"18.01.2020 23:00 - 19.01.2020 00:00","n/e","n/e","n/e","9611","8273","9424"
"19.01.2020 00:00 - 19.01.2020 01:00","n/e","n/e","n/e","9905","9922","9922"
"19.01.2020 01:00 - 19.01.2020 02:00","n/e","n/e","n/e","10304","10374","10374"
"19.01.2020 02:00 - 19.01.2020 03:00","n/e","n/e","n/e","10629","11109","11109"
"19.01.2020 03:00 - 19.01.2020 04:00","n/e","n/e","n/e","10999","11502","11502"
"19.01.2020 04:00 - 19.01.2020 05:00","n/e","n/e","n/e","11995","11657","11657"
"19.01.2020 05:00 - 19.01.2020 06:00","n/e","n/e","n/e","12993","12535","12535"
"19.01.2020 06:00 - 19.01.2020 07:00","n/e","n/e","n/e","14132","13476","13476"
"19.01.2020 07:00 - 19.01.2020 08:00","n/e","n/e","n/e","14585","14069","14069"
"19.01.2020 08:00 - 19.01.2020 09:00","n/e","n/e","n/e","14834","14457","13818"
"19.01.2020 09:00 - 19.01.2020 10:00","n/e","n/e","n/e","15013","14644","13836"
"19.01.2020 10:00 - 19.01.2020 11:00","n/e","n/e","n/e","15089","14762","14003"
"19.01.2020 11:00 - 19.01.2020 12:00","n/e","n/e","n/e","15161","14965","13933"
"19.01.2020 12:00 - 19.01.2020 13:00","n/e","n/e","n/e","15200","15204","13964"
"19.01.2020 13:00 - 19.01.2020 14:00","n/e","n/e","n/e","15173","15324","13569"
"19.01.2020 14:00 - 19.01.2020 15:00","n/e","n/e","n/e","15199","15281","14182"
"19.01.2020 15:00 - 19.01.2020 16:00","n/e","n/e","n/e","15204","15225","14368"
"19.01.2020 16:00 - 19.01.2020 17:00","n/e","n/e","n/e","15263","15332","14234"
"19.01.2020 17:00 - 19.01.2020 18:00","n/e","n/e","n/e","15285","15293","14546"
"19.01.2020 18:00 - 19.01.2020 19:00","n/e","n/e","n/e","15308","15300","14615"
"19.01.2020 19:00 - 19.01.2020 20:00","n/e","n/e","n/e","15372","15295","14334"
"19.01.2020 20:00 - 19.01.2020 21:00","n/e","n/e","n/e","15352","15343","14462"
"19.01.2020 21:00 - 19.01.2020 22:00","n/e","n/e","n/e","15395","15291","14492"
"19.01.2020 22:00 - 19.01.2020 23:00","n/e","n/e","n/e","15351","15321","14745"
"19.01.2020 23:00 - 20.01.2020 00:00","n/e","n/e","n/e","15308","15353","14637"
"20.01.2020 00:00 - 20.01.2020 01:00","n/e","n/e","n/e","14563","15447","15447"
"20.01.2020 01:00 - 20.01.2020 02:00","n/e","n/e","n/e","14590","14663","14663"
"20.01.2020 02:00 - 20.01.2020 03:00","n/e","n/e","n/e","14586","14972","14972"
"20.01.2020 03:00 - 20.01.2020 04:00","n/e","n/e","n/e","14536","15027","15027"
"20.01.2020 04:00 - 20.01.2020 05:00","n/e","n/e","n/e","14485","14795","14795"
"20.01.2020 05:00 - 20.01.2020 06:00","n/e","n/e","n/e","14380","14719","14719"
"20.01.2020 06:00 - 20.01.2020 07:00","n/e","n/e","n/e","14318","14507","14507"
"20.01.2020 07:00 - 20.01.2020 08:00","n/e","n/e","n/e","14233","14502","14502"
"20.01.2020 08:00 - 20.01.2020 09:00","n/e","n/e","n/e","14214","14425","14257"
"20.01.2020 09:00 - 20.01.2020 10:00","n/e","n/e","n/e","14081","14258","14306"
"20.01.2020 10:00 - 20.01.2020 11:00","n/e","n/e","n/e","13964","14138","13784"
"20.01.2020 11:00 - 20.01.2020 12:00","n/e","n/e","n/e","13912","14224","13762"
"20.01.2020 12:00 - 20.01.2020 13:00","n/e","n/e","n/e","13896","14328","13955"
"20.01.2020 13:00 - 20.01.2020 14:00","n/e","n/e","n/e","13928","14383","13960"
"20.01.2020 14:00 - 20.01.2020 15:00","n/e","n/e","n/e","13910","14389","14085"
"20.01.2020 15:00 - 20.01.2020 16:00","n/e","n/e","n/e","13877","14398","14093"
"20.01.2020 16:00 - 20.01.2020 17:00","n/e","n/e","n/e","13932","14427","14177"
"20.01.2020 17:00 - 20.01.2020 18:00","n/e","n/e","n/e","13968","14386","14316"
"20.01.2020 18:00 - 20.01.2020 19:00","n/e","n/e","n/e","13969","14397","14245"
"20.01.2020 19:00 - 20.01.2020 20:00","n/e","n/e","n/e","13898","14310","13975"
"20.01.2020 20:00 - 20.01.2020 21:00","n/e","n/e","n/e","13786","14123","13900"
"20.01.2020 21:00 - 20.01.2020 22:00","n/e","n/e","n/e","13627","13915","13679"
"20.01.2020 22:00 - 20.01.2020 23:00","n/e","n/e","n/e","13477","13741","13470"
"20.01.2020 23:00 - 21.01.2020 00:00","n/e","n/e","n/e","13219","13496","13153"
"21.01.2020 00:00 - 21.01.2020 01:00","n/e","n/e","n/e","13370","13116","13116"
"21.01.2020 01:00 - 21.01.2020 02:00","n/e","n/e","n/e","13281","12585","12585"
"21.01.2020 02:00 - 21.01.2020 03:00","n/e","n/e","n/e","13225","12134","12134"
"21.01.2020 03:00 - 21.01.2020 04:00","n/e","n/e","n/e","13222","12217","12217"
"21.01.2020 04:00 - 21.01.2020 05:00","n/e","n/e","n/e","13347","12427","12427"
"21.01.2020 05:00 - 21.01.2020 06:00","n/e","n/e","n/e","13380","12220","12220"
"21.01.2020 06:00 - 21.01.2020 07:00","n/e","n/e","n/e","13413","11990","11990"
"21.01.2020 07:00 - 21.01.2020 08:00","n/e","n/e","n/e","13488","11867","11867"
"21.01.2020 08:00 - 21.01.2020 09:00","n/e","n/e","n/e","13430","12003","12165"
"21.01.2020 09:00 - 21.01.2020 10:00","n/e","n/e","n/e","13399","12111","12604"
"21.01.2020 10:00 - 21.01.2020 11:00","n/e","n/e","n/e","13248","12183","12312"
"21.01.2020 11:00 - 21.01.2020 12:00","n/e","n/e","n/e","13058","12298","12261"
"21.01.2020 12:00 - 21.01.2020 13:00","n/e","n/e","n/e","12886","12154","12040"
"21.01.2020 13:00 - 21.01.2020 14:00","n/e","n/e","n/e","12919","12206","11880"
"21.01.2020 14:00 - 21.01.2020 15:00","n/e","n/e","n/e","12914","12376","11899"
"21.01.2020 15:00 - 21.01.2020 16:00","n/e","n/e","n/e","12891","12609","11667"
"21.01.2020 16:00 - 21.01.2020 17:00","n/e","n/e","n/e","12732","12813","11938"
"21.01.2020 17:00 - 21.01.2020 18:00","n/e","n/e","n/e","12615","12681","11570"
"21.01.2020 18:00 - 21.01.2020 19:00","n/e","n/e","n/e","12579","12585","10968"
"21.01.2020 19:00 - 21.01.2020 20:00","n/e","n/e","n/e","12356","12509","10573"
"21.01.2020 20:00 - 21.01.2020 21:00","n/e","n/e","n/e","12103","12399","10126"
"21.01.2020 21:00 - 21.01.2020 22:00","n/e","n/e","n/e","11844","12231","9757"
"21.01.2020 22:00 - 21.01.2020 23:00","n/e","n/e","n/e","11634","11887","9673"
"21.01.2020 23:00 - 22.01.2020 00:00","n/e","n/e","n/e","11420","11527","9320"
"22.01.2020 00:00 - 22.01.2020 01:00","n/e","n/e","n/e","10611","9223","9223"
"22.01.2020 01:00 - 22.01.2020 02:00","n/e","n/e","n/e","10257","9252","9252"
"22.01.2020 02:00 - 22.01.2020 03:00","n/e","n/e","n/e","9875","9284","9284"
"22.01.2020 03:00 - 22.01.2020 04:00","n/e","n/e","n/e","9493","8828","8828"
"22.01.2020 04:00 - 22.01.2020 05:00","n/e","n/e","n/e","9256","8496","8496"
"22.01.2020 05:00 - 22.01.2020 06:00","n/e","n/e","n/e","8934","8094","8094"
"22.01.2020 06:00 - 22.01.2020 07:00","n/e","n/e","n/e","8574","7925","7925"
"22.01.2020 07:00 - 22.01.2020 08:00","n/e","n/e","n/e","8432","7837","7837"
"22.01.2020 08:00 - 22.01.2020 09:00","n/e","n/e","n/e","8287","7880","7655"
"22.01.2020 09:00 - 22.01.2020 10:00","n/e","n/e","n/e","8133","7796","7193"
"22.01.2020 10:00 - 22.01.2020 11:00","n/e","n/e","n/e","7935","7671","6764"
"22.01.2020 11:00 - 22.01.2020 12:00","n/e","n/e","n/e","7708","7442","6524"
"22.01.2020 12:00 - 22.01.2020 13:00","n/e","n/e","n/e","7478","7271","6460"
"22.01.2020 13:00 - 22.01.2020 14:00","n/e","n/e","n/e","7080","6995","6108"
"22.01.2020 14:00 - 22.01.2020 15:00","n/e","n/e","n/e","6662","6585","5569"
"22.01.2020 15:00 - 22.01.2020 16:00","n/e","n/e","n/e","6248","6186","5080"
"22.01.2020 16:00 - 22.01.2020 17:00","n/e","n/e","n/e","5939","5835","4991"
"22.01.2020 17:00 - 22.01.2020 18:00","n/e","n/e","n/e","5727","5796","4813"
"22.01.2020 18:00 - 22.01.2020 19:00","n/e","n/e","n/e","5642","5839","4864"
"22.01.2020 19:00 - 22.01.2020 20:00","n/e","n/e","n/e","5715","5782","4822"
"22.01.2020 20:00 - 22.01.2020 21:00","n/e","n/e","n/e","5634","5599","4899"
"22.01.2020 21:00 - 22.01.2020 22:00","n/e","n/e","n/e","5489","5316","4756"
"22.01.2020 22:00 - 22.01.2020 23:00","n/e","n/e","n/e","5169","4963","4610"
"22.01.2020 23:00 - 23.01.2020 00:00","n/e","n/e","n/e","4793","4632","4252"
"23.01.2020 00:00 - 23.01.2020 01:00","n/e","n/e","n/e","3666","4174","4174"
"23.01.2020 01:00 - 23.01.2020 02:00","n/e","n/e","n/e","3383","3955","3955"
"23.01.2020 02:00 - 23.01.2020 03:00","n/e","n/e","n/e","3195","3650","3650"
"23.01.2020 03:00 - 23.01.2020 04:00","n/e","n/e","n/e","3061","3418","3418"
"23.01.2020 04:00 - 23.01.2020 05:00","n/e","n/e","n/e","3013","3264","3264"
"23.01.2020 05:00 - 23.01.2020 06:00","n/e","n/e","n/e","2934","3168","3168"
"23.01.2020 06:00 - 23.01.2020 07:00","n/e","n/e","n/e","2881","3147","3147"
"23.01.2020 07:00 - 23.01.2020 08:00","n/e","n/e","n/e","2847","3266","3266"
"23.01.2020 08:00 - 23.01.2020 09:00","n/e","n/e","n/e","2833","3216","3546"
"23.01.2020 09:00 - 23.01.2020 10:00","n/e","n/e","n/e","2834","3087","3524"
"23.01.2020 10:00 - 23.01.2020 11:00","n/e","n/e","n/e","2756","3011","3275"
"23.01.2020 11:00 - 23.01.2020 12:00","n/e","n/e","n/e","2727","2943","2869"
"23.01.2020 12:00 - 23.01.2020 13:00","n/e","n/e","n/e","2730","2928","2722"
"23.01.2020 13:00 - 23.01.2020 14:00","n/e","n/e","n/e","2790","2960","2753"
"23.01.2020 14:00 - 23.01.2020 15:00","n/e","n/e","n/e","2943","3038","2614"
"23.01.2020 15:00 - 23.01.2020 16:00","n/e","n/e","n/e","3100","3191","2581"
"23.01.2020 16:00 - 23.01.2020 17:00","n/e","n/e","n/e","3285","3404","2786"
"23.01.2020 17:00 - 23.01.2020 18:00","n/e","n/e","n/e","3564","3692","3180"
"23.01.2020 18:00 - 23.01.2020 19:00","n/e","n/e","n/e","3968","4114","3429"
"23.01.2020 19:00 - 23.01.2020 20:00","n/e","n/e","n/e","4264","4358","3547"
"23.01.2020 20:00 - 23.01.2020 21:00","n/e","n/e","n/e","4439","4596","4088"
"23.01.2020 21:00 - 23.01.2020 22:00","n/e","n/e","n/e","4652","4872","4314"
"23.01.2020 22:00 - 23.01.2020 23:00","n/e","n/e","n/e","4732","4893","4092"
"23.01.2020 23:00 - 24.01.2020 00:00","n/e","n/e","n/e","4766","4853","4081"
"24.01.2020 00:00 - 24.01.2020 01:00","n/e","n/e","n/e","4686","4095","4095"
"24.01.2020 01:00 - 24.01.2020 02:00","n/e","n/e","n/e","4533","4080","4080"
"24.01.2020 02:00 - 24.01.2020 03:00","n/e","n/e","n/e","4288","3959","3959"
"24.01.2020 03:00 - 24.01.2020 04:00","n/e","n/e","n/e","3972","3646","3646"
"24.01.2020 04:00 - 24.01.2020 05:00","n/e","n/e","n/e","3712","3494","3494"
"24.01.2020 05:00 - 24.01.2020 06:00","n/e","n/e","n/e","3412","3206","3206"
"24.01.2020 06:00 - 24.01.2020 07:00","n/e","n/e","n/e","3127","3022","3022"
"24.01.2020 07:00 - 24.01.2020 08:00","n/e","n/e","n/e","2927","2732","2732"
"24.01.2020 08:00 - 24.01.2020 09:00","n/e","n/e","n/e","2754","2655","2677"
"24.01.2020 09:00 - 24.01.2020 10:00","n/e","n/e","n/e","2588","2625","2389"
"24.01.2020 10:00 - 24.01.2020 11:00","n/e","n/e","n/e","2422","2500","2260"
"24.01.2020 11:00 - 24.01.2020 12:00","n/e","n/e","n/e","2273","2406","2270"
"24.01.2020 12:00 - 24.01.2020 13:00","n/e","n/e","n/e","2201","2362","2222"
"24.01.2020 13:00 - 24.01.2020 14:00","n/e","n/e","n/e","2140","2237","2114"
"24.01.2020 14:00 - 24.01.2020 15:00","n/e","n/e","n/e","2035","2082","2009"
"24.01.2020 15:00 - 24.01.2020 16:00","n/e","n/e","n/e","1969","1977","1834"
"24.01.2020 16:00 - 24.01.2020 17:00","n/e","n/e","n/e","1938","1921","1748"
"24.01.2020 17:00 - 24.01.2020 18:00","n/e","n/e","n/e","1979","1943","1830"
"24.01.2020 18:00 - 24.01.2020 19:00","n/e","n/e","n/e","2081","1945","1905"
"24.01.2020 19:00 - 24.01.2020 20:00","n/e","n/e","n/e","2264","2078","1825"
"24.01.2020 20:00 - 24.01.2020 21:00","n/e","n/e","n/e","2422","2291","2161"
"24.01.2020 21:00 - 24.01.2020 22:00","n/e","n/e","n/e","2622","2504","1991"
"24.01.2020 22:00 - 24.01.2020 23:00","n/e","n/e","n/e","2765","2637","1755"
"24.01.2020 23:00 - 25.01.2020 00:00","n/e","n/e","n/e","2814","2689","1990"
"25.01.2020 00:00 - 25.01.2020 01:00","n/e","n/e","n/e","2943","2496","2496"
"25.01.2020 01:00 - 25.01.2020 02:00","n/e","n/e","n/e","2968","2275","2275"
